forecast_made_on,ds,yhat,yhat_lower,yhat_upper
2017-06-15,2017-06-18,13.909564734181043,13.76532745752859,14.040492109994858
2017-06-15,2017-06-19,13.651829749119429,13.51156074503027,13.79533605205849
2017-06-15,2017-06-20,13.577457474073208,13.440497784333955,13.731224199841519
2017-06-15,2017-06-21,13.618982314685335,13.48285084474887,13.769053880593695
2017-06-15,2017-06-22,13.488002531929437,13.353109739140491,13.635771706327303
2017-06-15,2017-06-23,13.597138864513695,13.448949885936129,13.745155664930842
2017-06-15,2017-06-24,13.831515895532819,13.685010698423056,13.980703495183134
2017-06-15,2017-06-25,13.921266605636431,13.778090634434822,14.065030815199686
2017-06-15,2017-06-26,13.663197240980859,13.515145758883493,13.8097384596052
2017-06-15,2017-06-27,13.590661709967609,13.454844064599326,13.74634803993821
2017-06-15,2017-06-28,13.635431800939992,13.505471133799583,13.774255380534273
2017-06-15,2017-06-29,13.506289922791723,13.350738889496855,13.638309259762899
2017-06-15,2017-06-30,13.613599798577342,13.46445791810153,13.760622010468733
2017-06-15,2017-07-01,13.850958561502566,13.69375765507082,13.991549565886936
2017-06-15,2017-07-02,13.94238667205619,13.80580057485136,14.079402673330636
2017-06-15,2017-07-03,13.686129911715291,13.553252604380264,13.832580367129568
2017-06-15,2017-07-04,13.614312641481824,13.469077879698167,13.754910324736223
2017-06-15,2017-07-05,13.65876189923602,13.520017348311935,13.792916307244662
2017-06-15,2017-07-06,13.529949951233275,13.392732861098324,13.673417678084656
2017-06-15,2017-07-07,13.639351066082057,13.494472924401087,13.784933296366765
2017-06-15,2017-07-08,13.876908348417015,13.73318362397298,14.010816882197036
2017-06-15,2017-07-09,13.968652257630598,13.818323118195867,14.114036092851556
2017-06-15,2017-07-10,13.71177268572257,13.57384954835577,13.861390849568737
2017-06-15,2017-07-11,13.639906039539053,13.491001849007473,13.786140035347985
2017-06-15,2017-07-12,13.68326545075711,13.536518099784574,13.83359678408683
2017-06-15,2017-07-13,13.553896896119594,13.400311473737293,13.697610635350527
2017-06-16,2017-06-17,13.874217503091977,13.731456694681928,14.024479348451313
2017-06-16,2017-06-18,13.96296527787769,13.815872189052971,14.109988498960783
2017-06-16,2017-06-19,13.70541981593114,13.568564138382618,13.858168946982463
2017-06-16,2017-06-20,13.63116523810394,13.489342307562104,13.766672805383113
2017-06-16,2017-06-21,13.672751420796533,13.52983613652225,13.827413401804009
2017-06-16,2017-06-22,13.541825146626728,13.403288685534765,13.69775539333156
2017-06-16,2017-06-23,13.649671497018034,13.507621037430068,13.797727911600226
2017-06-16,2017-06-24,13.884137154512201,13.742792456198867,14.033450612734539
2017-06-16,2017-06-25,13.97384791245588,13.836972831108234,14.109099388863935
2017-06-16,2017-06-26,13.71592619781102,13.582499225637182,13.856525502239542
2017-06-16,2017-06-27,13.643501975844266,13.502763776002167,13.785990427502014
2017-06-16,2017-06-28,13.688278542613062,13.547627225619848,13.829430861168186
2017-06-16,2017-06-29,13.559185464603086,13.412657345312311,13.696145287477743
2017-06-16,2017-06-30,13.667264578019626,13.526280344794085,13.803055388786264
2017-06-16,2017-07-01,13.904647029129011,13.76337100855526,14.037716748682382
2017-06-16,2017-07-02,13.996032786451853,13.845410227858503,14.133302106323413
2017-06-16,2017-07-03,13.739930687137486,13.60323725698975,13.871436721872929
2017-06-16,2017-07-04,13.668252695004098,13.525655141367618,13.806115098672425
2017-06-16,2017-07-05,13.712769711257868,13.575238850605077,13.849766757290155
2017-06-16,2017-07-06,13.584032334043684,13.4487894353058,13.724691129961386
2017-06-16,2017-07-07,13.69346366599795,13.555067308063986,13.829539083350447
2017-06-16,2017-07-08,13.931046766867727,13.780833182617219,14.080068911648336
2017-06-16,2017-07-09,14.0227283143874,13.876810214863841,14.167636269561934
2017-06-16,2017-07-10,13.766003858397623,13.620211393744937,13.906578541984443
2017-06-16,2017-07-11,13.694232189875441,13.545647326865902,13.838736363131986
2017-06-16,2017-07-12,13.73763696165294,13.597759513834452,13.886570222443016
2017-06-16,2017-07-13,13.608275363821681,13.455101175242865,13.75144454522867
2017-06-16,2017-07-14,13.715742613835198,13.571981034424828,13.859956975815662
2017-06-17,2017-06-18,14.047919609794416,13.909134849473066,14.18583525594516
2017-06-17,2017-06-19,13.790404947719484,13.641614119443133,13.92387807282145
2017-06-17,2017-06-20,13.716104570552558,13.567505841822125,13.855147278281635
2017-06-17,2017-06-21,13.7577513727313,13.628683077075493,13.897498292456369
2017-06-17,2017-06-22,13.626828965137022,13.487090548598411,13.775848511348189
2017-06-17,2017-06-23,13.734651761969143,13.579115532005575,13.88675591339067
2017-06-17,2017-06-24,13.967109954074498,13.821528948024264,14.115484215382212
2017-06-17,2017-06-25,14.057030555767694,13.92009469268152,14.206200734369984
2017-06-17,2017-06-26,13.79910371130273,13.660138471538598,13.950936399981316
2017-06-17,2017-06-27,13.72661050878245,13.57869973907095,13.861104386361486
2017-06-17,2017-06-28,13.771374181254565,13.618416034788526,13.910104000887282
2017-06-17,2017-06-29,13.642257236565555,13.488592815205365,13.787193619606018
2017-06-17,2017-06-30,13.75045640906458,13.604538705714548,13.889893322494977
2017-06-17,2017-07-01,13.988858655452253,13.849521021787934,14.131046123825392
2017-06-17,2017-07-02,14.080448078992925,13.92553910423257,14.223676818405439
2017-06-17,2017-07-03,13.824298470806676,13.678491688853729,13.977620772502851
2017-06-17,2017-07-04,13.752580334465241,13.611078511655759,13.902563206503135
2017-06-17,2017-07-05,13.797157975272214,13.646378883572636,13.946666905275096
2017-06-17,2017-07-06,13.668423317689356,13.530092244058892,13.807830649244444
2017-06-17,2017-07-07,13.777949902786892,13.632963562601354,13.917880564415755
2017-06-17,2017-07-08,14.015527783557687,13.870991831083497,14.155736416743075
2017-06-17,2017-07-09,14.107393357114729,13.968326581949835,14.250189739194578
2017-06-17,2017-07-10,13.850627701726442,13.712013226744988,14.001009977251922
2017-06-17,2017-07-11,13.778771613221814,13.623965098032587,13.934922489769221
2017-06-17,2017-07-12,13.822220391256476,13.671457301430124,13.964626609813555
2017-06-17,2017-07-13,13.673664148937357,13.533330158442833,13.810981764145456
2017-06-17,2017-07-14,13.762071702617822,13.612617493712635,13.905305664563926
2017-06-17,2017-07-15,13.978741758301611,13.83676593897851,14.130654370277226
2017-06-18,2017-06-19,13.72389593361711,13.585560827455406,13.86526264231189
2017-06-18,2017-06-20,13.649523573224979,13.494965037181043,13.803072319193985
2017-06-18,2017-06-21,13.691084517911783,13.54754057701249,13.837665237240856
2017-06-18,2017-06-22,13.560072853758857,13.40836657520683,13.711863367457767
2017-06-18,2017-06-23,13.668202276790462,13.517923738040567,13.818724799233642
2017-06-18,2017-06-24,13.90064354918028,13.766807695630897,14.040018611139976
2017-06-18,2017-06-25,13.990999688786298,13.841378814866209,14.133709212028194
2017-06-18,2017-06-26,13.733949610334617,13.585706361884363,13.869086784166534
2017-06-18,2017-06-27,13.661607529222138,13.516347287625388,13.804660123653301
2017-06-18,2017-06-28,13.706579999750353,13.566449990086202,13.855948947738359
2017-06-18,2017-06-29,13.577556096685463,13.43519392604408,13.716811241189092
2017-06-18,2017-06-30,13.685965442741958,13.544093883816448,13.823183444504181
2017-06-18,2017-07-01,13.924614381686755,13.789847677498022,14.060408308088135
2017-06-18,2017-07-02,14.014618330664629,13.875425753820556,14.155051806554884
2017-06-18,2017-07-03,13.759403336474316,13.620251990745864,13.904958483816104
2017-06-18,2017-07-04,13.687817109343435,13.540876168034604,13.828603850851664
2017-06-18,2017-07-05,13.732491753749374,13.589892352323679,13.869481161261556
2017-06-18,2017-07-06,13.603774476508589,13.464759537333004,13.739529451040424
2017-06-18,2017-07-07,13.713529286642661,13.565045051246996,13.850187626939752
2017-06-18,2017-07-08,13.95120194519215,13.80791104066876,14.08887153709994
2017-06-18,2017-07-09,14.04215288276659,13.904268892412963,14.169704125414702
2017-06-18,2017-07-10,13.786189375821854,13.634777866456725,13.927810084247708
2017-06-18,2017-07-11,13.714396152759731,13.562639394834672,13.855256715696326
2017-06-18,2017-07-12,13.757817687541293,13.61550989472605,13.892309981590927
2017-06-18,2017-07-13,13.608850174634561,13.461878125019904,13.74897739222052
2017-06-18,2017-07-14,13.696986684802486,13.547822901596914,13.841469293402888
2017-06-18,2017-07-15,13.913313861157087,13.76280876526728,14.062020306978132
2017-06-18,2017-07-16,14.027909399990211,13.878293686345495,14.166117034629295
2017-06-19,2017-06-20,13.572183885894038,13.449860094069932,13.717334427762463
2017-06-19,2017-06-21,13.613730857958666,13.47107182810853,13.755778268625235
2017-06-19,2017-06-22,13.482807204393128,13.343632994472513,13.628650759964444
2017-06-19,2017-06-23,13.590773373698553,13.457133391894777,13.727242421755385
2017-06-19,2017-06-24,13.823087115323943,13.68453019429641,13.960844902091322
2017-06-19,2017-06-25,13.913612270492425,13.76600835615928,14.055068091056675
2017-06-19,2017-06-26,13.658219276228541,13.511644276850316,13.797586533033526
2017-06-19,2017-06-27,13.586238114495824,13.444712907396122,13.733460985671286
2017-06-19,2017-06-28,13.631252615178425,13.49153487382877,13.778287824469833
2017-06-19,2017-06-29,13.502384606938433,13.360879499503499,13.641272102933698
2017-06-19,2017-06-30,13.610731632512842,13.469795325981401,13.754463656336489
2017-06-19,2017-07-01,13.84926574049488,13.70920581982959,14.001020317189843
2017-06-19,2017-07-02,13.939499863022096,13.786262040898034,14.084430117265773
2017-06-19,2017-07-03,13.683295430818806,13.536420546757867,13.8223702623719
2017-06-19,2017-07-04,13.612104401608871,13.461619037547509,13.748009616482188
2017-06-19,2017-07-05,13.656856474843263,13.516285625820867,13.804963332394369
2017-06-19,2017-07-06,13.528306188849175,13.387748564440953,13.670738191513037
2017-06-19,2017-07-07,13.637978752398414,13.49401973362132,13.77852718982371
2017-06-19,2017-07-08,13.875535088101113,13.72181242127147,14.008240649645492
2017-06-19,2017-07-09,13.966669683710723,13.826570446440252,14.117114385126692
2017-06-19,2017-07-10,13.71061340797422,13.57803849259438,13.86364301860379
2017-06-19,2017-07-11,13.639155315812967,13.494362410421399,13.772401334447213
2017-06-19,2017-07-12,13.682595465367001,13.535822505541915,13.819671705885295
2017-06-19,2017-07-13,13.533574700597393,13.39179057715325,13.678211505226937
2017-06-19,2017-07-14,13.621417267250257,13.481890743651407,13.758981746510468
2017-06-19,2017-07-15,13.837402266172147,13.685926246383843,13.978001556475274
2017-06-19,2017-07-16,13.952355178238577,13.800599945313696,14.09467355697719
2017-06-19,2017-07-17,13.722287985321374,13.58627096941089,13.872637385165865
2017-06-20,2017-06-21,13.61632120046217,13.482997525590125,13.770160354249025
2017-06-20,2017-06-22,13.485397253392549,13.348746771667031,13.615868231610868
2017-06-20,2017-06-23,13.593548400102192,13.454337414189242,13.73479320884446
2017-06-20,2017-06-24,13.825692814763046,13.677590351666481,13.967293734139188
2017-06-20,2017-06-25,13.91627082027294,13.767320743679477,14.058318513515461
2017-06-20,2017-06-26,13.660814275268155,13.518191113079961,13.799815544342962
2017-06-20,2017-06-27,13.588853340941386,13.445682839264107,13.732711430595085
2017-06-20,2017-06-28,13.633956793157752,13.49885957847667,13.7763002044192
2017-06-20,2017-06-29,13.505133639171692,13.351615452755576,13.653167676188918
2017-06-20,2017-06-30,13.613519870024325,13.474105790163117,13.758485742329933
2017-06-20,2017-07-01,13.852023011339979,13.710844478340823,13.993120963508368
2017-06-20,2017-07-02,13.94231203540572,13.789306814159588,14.083386945838125
2017-06-20,2017-07-03,13.68603643668382,13.54247583113216,13.828615508858983
2017-06-20,2017-07-04,13.614949970042769,13.470507190042275,13.762840895180751
2017-06-20,2017-07-05,13.659711111386537,13.513699722199203,13.803970495913877
2017-06-20,2017-07-06,13.531169511270699,13.383404883723284,13.672479937127523
2017-06-20,2017-07-07,13.640924165158227,13.492898995071057,13.779085158353196
2017-06-20,2017-07-08,13.878377981130802,13.739046401146348,14.013903804619229
2017-06-20,2017-07-09,13.969610523176206,13.82660557356991,14.097509391415576
2017-06-20,2017-07-10,13.713502792997302,13.565500767924446,13.858427064718706
2017-06-20,2017-07-11,13.642136783461886,13.499964542869586,13.785963841841724
2017-06-20,2017-07-12,13.685579648872169,13.548317332566368,13.827400739889274
2017-06-20,2017-07-13,13.5365828983777,13.39213738795117,13.686960959492193
2017-06-20,2017-07-14,13.62447273516944,13.470481233556113,13.780971575002974
2017-06-20,2017-07-15,13.840365483058248,13.691983127127859,13.984631940249669
2017-06-20,2017-07-16,13.955326379039041,13.813849319755295,14.10723403701691
2017-06-20,2017-07-17,13.725273772594086,13.585020294678777,13.872899003587856
2017-06-20,2017-07-18,13.649502598738088,13.50261240749371,13.804142861717144
2017-06-21,2017-06-22,13.481419746905013,13.340202749954765,13.629782985823166
2017-06-21,2017-06-23,13.589421273529554,13.443669902303332,13.730383932545758
2017-06-21,2017-06-24,13.821880702628894,13.675047245613298,13.979301132697389
2017-06-21,2017-06-25,13.912391056355403,13.776942577311004,14.057584509885507
2017-06-21,2017-06-26,13.657023492209394,13.516184867907702,13.797132445753396
2017-06-21,2017-06-27,13.585026525792115,13.442200597111306,13.72759437545821
2017-06-21,2017-06-28,13.629854230338188,13.48906066354121,13.773816273614283
2017-06-21,2017-06-29,13.501320007061462,13.359175424852525,13.647035695515152
2017-06-21,2017-06-30,13.609806882020504,13.467388228815985,13.758015607672093
2017-06-21,2017-07-01,13.848492779807257,13.691927893885797,13.99746060013631
2017-06-21,2017-07-02,13.938761025319284,13.80552398728958,14.081139966906328
2017-06-21,2017-07-03,13.682615899604423,13.53952343793354,13.832266015978652
2017-06-21,2017-07-04,13.61155941420788,13.474757612115372,13.755212321901729
2017-06-21,2017-07-05,13.656072562966411,13.511582362892778,13.786645422717752
2017-06-21,2017-07-06,13.52788305327928,13.392564727774479,13.670848647164158
2017-06-21,2017-07-07,13.637696237898743,13.488480578155642,13.782755235868533
2017-06-21,2017-07-08,13.875438793466385,13.732090336343404,14.02184250417222
2017-06-21,2017-07-09,13.966576436444308,13.817075078651596,14.112827654055039
2017-06-21,2017-07-10,13.710545869917832,13.559729513968914,13.858806305257158
2017-06-21,2017-07-11,13.639151268253073,13.502216396724927,13.781309152567312
2017-06-21,2017-07-12,13.682358492212794,13.532866227907103,13.822569595845051
2017-06-21,2017-07-13,13.533589806717224,13.387709186336718,13.66319196486488
2017-06-21,2017-07-14,13.621475460595782,13.468729231014624,13.760710521305777
2017-06-21,2017-07-15,13.837530198194546,13.6912796845213,13.969608036389818
2017-06-21,2017-07-16,13.95256507277042,13.811321749395606,14.101255629001272
2017-06-21,2017-07-17,13.722549549955545,13.58167256451447,13.868590771348018
2017-06-21,2017-07-18,13.646714307114427,13.49938541850588,13.791202266590348
2017-06-21,2017-07-19,13.68456849323086,13.535577394679404,13.828825300634092
2017-06-22,2017-06-23,13.55377417367518,13.414113128804521,13.692574727247356
2017-06-22,2017-06-24,13.785792589932747,13.64231411162923,13.912575069181901
2017-06-22,2017-06-25,13.876325494089276,13.738240203755673,14.009360819649975
2017-06-22,2017-06-26,13.620992624214283,13.485418232347802,13.751803506327295
2017-06-22,2017-06-27,13.548992048290389,13.407189960494392,13.685631418196987
2017-06-22,2017-06-28,13.593856147412406,13.443670324412203,13.735269864918722
2017-06-22,2017-06-29,13.465325408320012,13.321607582218403,13.599214011830904
2017-06-22,2017-06-30,13.574329403360684,13.441105997662403,13.713653033369058
2017-06-22,2017-07-01,13.81281698576302,13.672166951610286,13.9539902324815
2017-06-22,2017-07-02,13.903211228333,13.762596805864698,14.043860982752381
2017-06-22,2017-07-03,13.647192172062386,13.493342367480027,13.786232746309027
2017-06-22,2017-07-04,13.57619622044844,13.430296459997063,13.712205865414285
2017-06-22,2017-07-05,13.620747496466464,13.476007703650517,13.760782813526399
2017-06-22,2017-07-06,13.491598493059525,13.350376728563045,13.634886069311664
2017-06-22,2017-07-07,13.602003125232386,13.447620981594277,13.73968542592435
2017-06-22,2017-07-08,13.83950400684592,13.691803243155315,13.981366527050124
2017-06-22,2017-07-09,13.930820440223114,13.785660628812526,14.068134206490953
2017-06-22,2017-07-10,13.674934479986417,13.539163296846636,13.81622191274525
2017-06-22,2017-07-11,13.603602306351076,13.464953223924851,13.745193978441343
2017-06-22,2017-07-12,13.646809808234389,13.504426536266545,13.785203003695504
2017-06-22,2017-07-13,13.497232849456859,13.365814001037618,13.637404408020627
2017-06-22,2017-07-14,13.585456233184075,13.441474285399282,13.728920855576233
2017-06-22,2017-07-15,13.80104524538921,13.662296576572261,13.933727728443094
2017-06-22,2017-07-16,13.916356084630108,13.775940872056914,14.06255002229435
2017-06-22,2017-07-17,13.68671166984214,13.540140385833572,13.83404348716984
2017-06-22,2017-07-18,13.61084539511076,13.459891694397463,13.76160125653049
2017-06-22,2017-07-19,13.648580572276451,13.493536738534196,13.789453060182792
2017-06-22,2017-07-20,13.51267031272133,13.379313634027325,13.652937466305636
2017-06-23,2017-06-24,13.830950990993712,13.685146267715293,13.982034430360349
2017-06-23,2017-06-25,13.921459808981979,13.776154997051671,14.064185647047383
2017-06-23,2017-06-26,13.66615515477636,13.523769107527352,13.810269281178778
2017-06-23,2017-06-27,13.59416471919761,13.453246569476025,13.74310638328335
2017-06-23,2017-06-28,13.63903677549081,13.494082076240629,13.776825217368673
2017-06-23,2017-06-29,13.510570941061646,13.36339806317434,13.651175099392
2017-06-23,2017-06-30,13.618469551522306,13.475387750385726,13.75566529977322
2017-06-23,2017-07-01,13.857478445444263,13.705990743858967,13.988616923410675
2017-06-23,2017-07-02,13.947896114020372,13.808240108607203,14.098537198074052
2017-06-23,2017-07-03,13.691959291947088,13.549850563026284,13.838919213687584
2017-06-23,2017-07-04,13.621048285167987,13.48796878153602,13.767144381179607
2017-06-23,2017-07-05,13.665727617683233,13.518765086802151,13.80626968384821
2017-06-23,2017-07-06,13.536715713860348,13.394979082651153,13.683609017001949
2017-06-23,2017-07-07,13.647577091140128,13.504305893920689,13.795921623402032
2017-06-23,2017-07-08,13.885676707224244,13.748439212617408,14.028880270984873
2017-06-23,2017-07-09,13.976977342451846,13.829401129952618,14.116023264881862
2017-06-23,2017-07-10,13.721148998399176,13.581519936973022,13.866256554220163
2017-06-23,2017-07-11,13.649855829481995,13.50227712052389,13.790294481332614
2017-06-23,2017-07-12,13.693167508248948,13.54433700644914,13.844934536100745
2017-06-23,2017-07-13,13.543564014018214,13.40550027078731,13.691075124137827
2017-06-23,2017-07-14,13.631598668971822,13.477380678203636,13.778294830089592
2017-06-23,2017-07-15,13.847628873266522,13.698003758736316,13.994314962289346
2017-06-23,2017-07-16,13.963100087439908,13.823134148206767,14.104489466918574
2017-06-23,2017-07-17,13.733527100095086,13.582145350375626,13.872741733042842
2017-06-23,2017-07-18,13.657647727400873,13.510876487712471,13.798726962602935
2017-06-23,2017-07-19,13.695462612573243,13.55418748903894,13.83571242088124
2017-06-23,2017-07-20,13.559582682457583,13.414966662820941,13.698005055706183
2017-06-23,2017-07-21,13.661522883819329,13.518840053137012,13.80047740113603
2017-06-24,2017-06-25,13.974193739311078,13.83250638082415,14.126843535174723
2017-06-24,2017-06-26,13.71885664078245,13.578400764593697,13.869310095840389
2017-06-24,2017-06-27,13.646889139476716,13.508369550959749,13.780770681911722
2017-06-24,2017-06-28,13.691767285718557,13.543563543205996,13.822870634694807
2017-06-24,2017-06-29,13.56327745289035,13.418036788113811,13.707365061788133
2017-06-24,2017-06-30,13.671178979148335,13.527114039935173,13.814947371928373
2017-06-24,2017-07-01,13.90829605254966,13.77229057902737,14.052768256545109
2017-06-24,2017-07-02,13.999235448597904,13.869711153790488,14.142294275431487
2017-06-24,2017-07-03,13.743331281983284,13.596697865070121,13.877783006926936
2017-06-24,2017-07-04,13.67251394418139,13.535824658995997,13.821486935429665
2017-06-24,2017-07-05,13.717241292175768,13.582606826974782,13.860871846158302
2017-06-24,2017-07-06,13.58824485508176,13.445083412830426,13.74457450100538
2017-06-24,2017-07-07,13.699194700111082,13.552162028602568,13.848732425564142
2017-06-24,2017-07-08,13.93749229993293,13.78439430433972,14.083627230730242
2017-06-24,2017-07-09,14.029365274864471,13.884517561089678,14.166453176551478
2017-06-24,2017-07-10,13.77360081368586,13.63347018959716,13.911981020908687
2017-06-24,2017-07-11,13.702418755553666,13.57332987264272,13.847827179066645
2017-06-24,2017-07-12,13.745773268821246,13.604932767758907,13.879874190254498
2017-06-24,2017-07-13,13.596098870724699,13.45657466881495,13.738310596298634
2017-06-24,2017-07-14,13.684086836862777,13.541788314612258,13.82074664880926
2017-06-24,2017-07-15,13.89948417355464,13.75987059855707,14.040073217175806
2017-06-24,2017-07-16,14.015576362779393,13.868998888352676,14.163620613506286
2017-06-24,2017-07-17,13.78616413102265,13.647707895405755,13.926254648296625
2017-06-24,2017-07-18,13.710331826556546,13.566831268652674,13.85246215908185
2017-06-24,2017-07-19,13.748110331460515,13.596649481668784,13.89082912809665
2017-06-24,2017-07-20,13.612166107461656,13.461440848012886,13.764200426530241
2017-06-24,2017-07-21,13.71407526325473,13.56900454716124,13.854002463991968
2017-06-24,2017-07-22,13.94249889995051,13.801318645504743,14.090801800942138
2017-06-25,2017-06-26,13.69926838700029,13.565570680312092,13.834316835211641
2017-06-25,2017-06-27,13.627301863237959,13.488931799385634,13.773273045588628
2017-06-25,2017-06-28,13.672160044074332,13.521791518510822,13.813841515833245
2017-06-25,2017-06-29,13.543672129660763,13.405731598172837,13.68210756139438
2017-06-25,2017-06-30,13.651585124571582,13.512686071592931,13.786092204620651
2017-06-25,2017-07-01,13.888723071562517,13.744863075319053,14.034848213675524
2017-06-25,2017-07-02,13.979870810026146,13.839246009659206,14.124239351696357
2017-06-25,2017-07-03,13.724224137593911,13.594116582996023,13.872158873178494
2017-06-25,2017-07-04,13.653455586035792,13.510522666199613,13.803113630003377
2017-06-25,2017-07-05,13.698197687929573,13.56062255716182,13.842977218645153
2017-06-25,2017-07-06,13.56923760435953,13.42353028148229,13.71856545783488
2017-06-25,2017-07-07,13.680243401073332,13.529544257474715,13.827914378563438
2017-06-25,2017-07-08,13.91858214810039,13.777292097358092,14.058716296089521
2017-06-25,2017-07-09,14.010072069333745,13.871161727717245,14.153982547663075
2017-06-25,2017-07-10,13.754583159007923,13.612745019273278,13.898588015323494
2017-06-25,2017-07-11,13.683459152616456,13.535913704828758,13.828522912868287
2017-06-25,2017-07-12,13.726825082893486,13.590679736723388,13.87640822416785
2017-06-25,2017-07-13,13.577109064721759,13.432143310386298,13.723471839402901
2017-06-25,2017-07-14,13.665051405745794,13.533222137666122,13.799740781931805
2017-06-25,2017-07-15,13.880386756110953,13.734481556016986,14.035104650551464
2017-06-25,2017-07-16,13.996375363338704,13.860637074749178,14.143672478348552
2017-06-25,2017-07-17,13.767321708032119,13.619241185806876,13.915476740176874
2017-06-25,2017-07-18,13.691504518330115,13.558560058288776,13.847967092103866
2017-06-25,2017-07-19,13.729243740763197,13.583145299945503,13.874958165704038
2017-06-25,2017-07-20,13.59328004166718,13.451773660545882,13.735810009797452
2017-06-25,2017-07-21,13.695169189691452,13.540278708674347,13.844290401264344
2017-06-25,2017-07-22,13.923550595682018,13.778539184486661,14.058374691122953
2017-06-25,2017-07-23,14.004533159394185,13.856989933669617,14.153791776476236
2017-06-26,2017-06-27,13.559886089864438,13.415200647231613,13.705181044922119
2017-06-26,2017-06-28,13.60459668526937,13.46021182682597,13.745545816713978
2017-06-26,2017-06-29,13.47612489052821,13.335398426299275,13.624178133875025
2017-06-26,2017-06-30,13.584079674853275,13.449236344734322,13.728839088370279
2017-06-26,2017-07-01,13.821235800254222,13.680565450732296,13.952257685958305
2017-06-26,2017-07-02,13.912393484800102,13.775841929245601,14.066027118542266
2017-06-26,2017-07-03,13.658026047864045,13.515430073298598,13.796779879924708
2017-06-26,2017-07-04,13.587798931002917,13.448229252645303,13.727732231595374
2017-06-26,2017-07-05,13.632619878141886,13.491173214479064,13.777297217589275
2017-06-26,2017-07-06,13.50383446897777,13.35685457601997,13.646608016876613
2017-06-26,2017-07-07,13.61487457513952,13.468664041533364,13.770553481112007
2017-06-26,2017-07-08,13.853380100331355,13.712202277598664,13.999055913679012
2017-06-26,2017-07-09,13.944866544217495,13.817474307275981,14.085981900675446
2017-06-26,2017-07-10,13.68833852208565,13.547753336142934,13.830455983824523
2017-06-26,2017-07-11,13.617730010657246,13.482131678362633,13.756067933980985
2017-06-26,2017-07-12,13.661179206682085,13.51834703293499,13.805296830283236
2017-06-26,2017-07-13,13.51157021587796,13.375738241159675,13.657699505623938
2017-06-26,2017-07-14,13.599612541527835,13.460879393814595,13.735083540506224
2017-06-26,2017-07-15,13.815110098062595,13.67690083810393,13.964601447513145
2017-06-26,2017-07-16,13.931153932390599,13.78254370753747,14.064543693564671
2017-06-26,2017-07-17,13.701635061901865,13.563770505687753,13.843398601660013
2017-06-26,2017-07-18,13.626273763133065,13.476638459673401,13.759958124832929
2017-06-26,2017-07-19,13.664074494296104,13.51880148892254,13.805563346197104
2017-06-26,2017-07-20,13.528169548226392,13.392672744159757,13.670238257518333
2017-06-26,2017-07-21,13.630063350359551,13.488397036889577,13.773085244849474
2017-06-26,2017-07-22,13.85857244396587,13.71221982129279,14.002575656431686
2017-06-26,2017-07-23,13.93950127627538,13.793049524959303,14.088379680270751
2017-06-26,2017-07-24,13.673905609878416,13.52421523728508,13.813254748940194
2017-06-27,2017-06-28,13.58268653653484,13.432434782248972,13.717486390350036
2017-06-27,2017-06-29,13.453960207193843,13.303668714930229,13.586483442189039
2017-06-27,2017-06-30,13.561712940273557,13.417352800170582,13.7070942496496
2017-06-27,2017-07-01,13.79860057968749,13.66343523809392,13.941264580458455
2017-06-27,2017-07-02,13.88962092820214,13.753698179051803,14.026441543129552
2017-06-27,2017-07-03,13.635125640148337,13.492375517957692,13.781327696280242
2017-06-27,2017-07-04,13.564533278035148,13.419273296116506,13.713315952604475
2017-06-27,2017-07-05,13.60974582503479,13.469223478695044,13.754921376431117
2017-06-27,2017-07-06,13.480762520169487,13.34663574739665,13.628825284201715
2017-06-27,2017-07-07,13.59174511007785,13.449102314342332,13.732540771966498
2017-06-27,2017-07-08,13.830023617471921,13.692886123447357,13.977785801219081
2017-06-27,2017-07-09,13.921501789612902,13.774702802786946,14.055248639324224
2017-06-27,2017-07-10,13.664931586020534,13.514014057862623,13.798996884655526
2017-06-27,2017-07-11,13.593637701827767,13.45319565095593,13.738212647508451
2017-06-27,2017-07-12,13.637540663332304,13.505166241667874,13.786013411519702
2017-06-27,2017-07-13,13.487927852801379,13.352062540221125,13.628164352909181
2017-06-27,2017-07-14,13.576001714915868,13.442076796160572,13.71954718052572
2017-06-27,2017-07-15,13.7913801412159,13.649004434925786,13.934640695592824
2017-06-27,2017-07-16,13.907210889594538,13.763765124184726,14.058052579280318
2017-06-27,2017-07-17,13.677602838699823,13.532181062119864,13.81793862579459
2017-06-27,2017-07-18,13.60168401222664,13.465012067356932,13.753936808781825
2017-06-27,2017-07-19,13.639888627639664,13.501885138746733,13.77091925929436
2017-06-27,2017-07-20,13.503825477324398,13.35663890437292,13.642220444775008
2017-06-27,2017-07-21,13.605612937450072,13.463118729059115,13.745395287097958
2017-06-27,2017-07-22,13.833822577656907,13.69829582114677,13.984179620529817
2017-06-27,2017-07-23,13.914662725365691,13.757452242521065,14.059853065682606
2017-06-27,2017-07-24,13.649044938603081,13.509627884688545,13.791759709299388
2017-06-27,2017-07-25,13.566422832531192,13.42281109440618,13.707664630015588
2017-06-28,2017-06-29,13.458701261236207,13.309971127515286,13.584631941494571
2017-06-28,2017-06-30,13.566454862447998,13.423501474745766,13.706512438241699
2017-06-28,2017-07-01,13.803352672632386,13.65624570619673,13.955617459975057
2017-06-28,2017-07-02,13.894385253159228,13.7363283333361,14.039725672705833
2017-06-28,2017-07-03,13.639880140822767,13.493152175240123,13.77330175743119
